product_code,product_name_short,es_diferenciado,product_space_cluster_name,reflections_index_z,fitness_index_z,rank_reflections,rank_fitness
7203,Ferrous products from the reduction of iron ore,Undifferentiated product,Industrial Chemicals and Metals,-0.8607572035848354,-0.689891748316347,627,797
7204,Ferrous waste and scrap,Undifferentiated product,Industrial Chemicals and Metals,-0.4834531110500969,-0.7159713977060719,535,813
7205,Powders of iron or steel,Undifferentiated product,Industrial Chemicals and Metals,0.6019079221737854,0.11977176606486606,258,244
7206,Iron and nonalloy steel,Differentiated product,Industrial Chemicals and Metals,-0.865043851102456,-0.6941185960424465,628,801
7207,Semifinished products of iron or nonalloy steel,Differentiated product,"Construction, Building, and Home Supplies",-0.788242250243474,-0.5993048399635401,613,679
7208,"Flat-rolled iron, width > 600mm, hot-rolled, not clad",Undifferentiated product,"Construction, Building, and Home Supplies",0.24427796790239512,-0.2785033745470653,361,405
7209,"Flat-rolled iron, width > 600mm, cold-rolled, not clad",Undifferentiated product,"Construction, Building, and Home Supplies",-0.23177708257939753,-0.4863550095477317,476,545
7210,"Flat rolled iron, width > 600mm, clad",Undifferentiated product,"Construction, Building, and Home Supplies",-0.2669526595508744,-0.4773084417853361,486,537
7211,"Flat-rolled iron, width < 600mm, not clad",Undifferentiated product,"Construction, Building, and Home Supplies",0.132240066487294,-0.352894204187667,397,450
7212,"Flat-rolled iron, width < 600mm, clad",Undifferentiated product,"Construction, Building, and Home Supplies",0.4453979856497636,0.1232139800606606,311,243
7213,Hot rolled bars of iron,Undifferentiated product,Metalworking and Electrical Machinery and Parts,-0.6225455740353594,-0.6233739807894415,568,719
7214,"Other bars of iron, not further worked than forged",Undifferentiated product,"Construction, Building, and Home Supplies",-1.28427629282942,-0.6697508427700581,729,776
7215,Other bars and rods of iron or nonalloy steel,Undifferentiated product,"Construction, Building, and Home Supplies",-0.115136720278131,-0.4166853868979587,447,491
7216,Angles of iron or nonalloy steel,Differentiated product,"Construction, Building, and Home Supplies",-0.3816870592611839,-0.5291902447407635,514,584
7217,Wire of iron or nonalloy steel,Undifferentiated product,Metalworking and Electrical Machinery and Parts,-0.3978813114023866,-0.3925085636337781,519,470
7218,Stainless steel in ingots,Differentiated product,Metalworking and Electrical Machinery and Parts,1.0566053503601944,3.5178526821655676,128,8
7219,Flat-rolled products of stainless steel of a width > 600 mm,Undifferentiated product,Industrial Chemicals and Metals,0.8896209554820567,1.1127681305708854,177,58
7220,Flat-rolled products of stainless steel of a width < 600 mm,Undifferentiated product,Industrial Chemicals and Metals,1.270932129052487,0.383030799458353,87,173
7221,"Bars of stainless steel, hot-rolled",Undifferentiated product,Industrial Chemicals and Metals,1.3321181810763687,0.9238197169625136,78,83
7222,Other bars and rods of stainless steel,Undifferentiated product,Metalworking and Electrical Machinery and Parts,1.4453771670751523,1.146323469081045,56,55
7223,Wire of stainless steel,Undifferentiated product,Industrial Chemicals and Metals,1.3783179267564425,0.61487978685832,65,131
7224,Other alloy steel in primary form,Differentiated product,Metalworking and Electrical Machinery and Parts,0.3558729129853718,-0.5560217928273381,335,625
7225,"Flat-rolled products of other alloy steel, width > 600 mm",Undifferentiated product,Industrial Chemicals and Metals,1.6674763296439543,1.1845008349898851,23,53
7226,"Flat-rolled products of other alloy steel, width < 600 mm",Undifferentiated product,Industrial Chemicals and Metals,1.3363341957442567,0.8047056898220016,75,98
7227,Bars of other alloy steel,Undifferentiated product,Metalworking and Electrical Machinery and Parts,0.2500531511775637,-0.3820236576552429,358,463
7228,Other bars and rods of other alloy steel,Undifferentiated product,"Construction, Building, and Home Supplies",0.3036579686391993,-0.39958574646845935,345,478
7229,Wire of other alloy steel,Undifferentiated product,Metalworking and Electrical Machinery and Parts,0.80192020891245,0.44948586946872865,205,157
7301,Sheet piling of iron or steel,Differentiated product,"Construction, Building, and Home Supplies",0.02424378532543057,-0.3120456627175942,418,429
7302,Railway construction material of iron or steel,Undifferentiated product,Metalworking and Electrical Machinery and Parts,0.7523208066140978,-0.0778493159913856,218,316
7303,Tubes of cast iron,Differentiated product,"Construction, Building, and Home Supplies",-0.42060900464531253,-0.5254003316071727,523,578
7304,"Tubes, seamless, of iron or steel",Differentiated product,Metalworking and Electrical Machinery and Parts,0.22237593009046863,-0.5512061099863741,372,618
7305,"Other tubes and pipes, diameter > 406.4 mm, of iron or steel",Differentiated product,Metalworking and Electrical Machinery and Parts,0.4058813537321529,-0.3924643049266512,320,469
7306,"Other tubes, pipes and hollow profiles of iron or steel",Differentiated product,"Construction, Building, and Home Supplies",-0.6952849618466489,-0.582271489585076,588,658
7307,Tube or pipe fittings of iron or steel,Differentiated product,Metalworking and Electrical Machinery and Parts,1.1902486727129962,0.3429288943686889,99,185
7312,"Wire of iron or steel, not insulated",Differentiated product,"Construction, Building, and Home Supplies",0.2428343721432745,0.08668644958690579,362,251
7314,Cloth of iron or steel wire,Differentiated product,"Construction, Building, and Home Supplies",-0.04545753100973886,-0.3600616056178915,432,454
7315,Chain of iron or steel,Differentiated product,Metalworking and Electrical Machinery and Parts,1.1106493377759294,0.5906597171486649,110,134
7317,Nails and similar articles of iron or steel,Differentiated product,"Construction, Building, and Home Supplies",-0.7214102875397644,-0.5258703355051254,594,580
7318,Screws and similar articles of iron or steel,Differentiated product,Metalworking and Electrical Machinery and Parts,1.7239544574877754,1.0620058958998786,16,65
7321,Stoves and similar non-electric appliances of iron or steel,Differentiated product,"Construction, Building, and Home Supplies",-0.03112421225165152,-0.3568764604420783,430,453
7322,Radiators for central heating of iron or steel,Differentiated product,"Construction, Building, and Home Supplies",0.4483711421027949,0.08540225967775472,309,253
7323,Household articles of iron or steel,Differentiated product,Textile and Home Goods,-0.7208083845478809,-0.01032595905963317,593,283
7324,Sanitary ware and parts of iron or steel,Differentiated product,"Construction, Building, and Home Supplies",-0.38244504848748057,0.22776206277681652,516,217
7325,Other cast articles of iron or steel,Differentiated product,"Construction, Building, and Home Supplies",0.39448790540741824,-0.12606312661060037,323,344
7326,Other articles of iron or steel,Differentiated product,Metalworking and Electrical Machinery and Parts,0.8132875813578073,0.05774695585275331,201,260
7402,Unrefined copper,Undifferentiated product,Industrial Chemicals and Metals,-2.020066226419802,-0.6765013116207095,804,783
7403,Refined copper and copper alloys,Undifferentiated product,Industrial Chemicals and Metals,-1.351599057271741,-0.6747239114913106,743,782
7404,Copper waste and scrap,Undifferentiated product,Metalworking and Electrical Machinery and Parts,-0.8974778028833341,-0.7051018649555071,636,809
7407,"Copper bars, rods and profiles",Undifferentiated product,"Construction, Building, and Home Supplies",0.42043011430560906,-0.187824174055687,318,369
7408,Copper wire,Undifferentiated product,Metalworking and Electrical Machinery and Parts,-0.5371805825461498,-0.3850036175027633,545,467
7409,"Copper plates, sheets and strip > 0.15 mm",Undifferentiated product,Industrial Chemicals and Metals,0.288101929773502,-0.03211753693296141,348,290
7410,Copper foil < 0.15 mm thick,Undifferentiated product,Electronic and Electrical Goods,0.7058200219296953,0.4064645569599437,229,167
7411,Copper tubes and pipes,Undifferentiated product,"Construction, Building, and Home Supplies",0.4949714722352775,0.11176618970418262,287,245
7412,Copper tube or pipe fittings,Undifferentiated product,Metalworking and Electrical Machinery and Parts,0.9955783044510146,1.4749396509456965,136,33
7413,"Copper wire, uninsulated",Differentiated product,"Construction, Building, and Home Supplies",-0.22262127955373928,-0.27685954136566504,474,403
7419,Other articles of copper,Differentiated product,Metalworking and Electrical Machinery and Parts,0.6604309312148208,-0.4164942571800403,240,490
7501,Nickel mattes,Undifferentiated product,Industrial Chemicals and Metals,-1.475989583663269,-0.617201459790507,759,706
7502,Nickel unwrought,Undifferentiated product,Industrial Chemicals and Metals,-0.4518223718364347,-0.11915395201068164,530,337
7505,"Nickel bars, wire etc.",Undifferentiated product,Industrial Chemicals and Metals,1.37434584129953,0.6795380928361696,66,120
7506,Nickel plates,Undifferentiated product,Industrial Chemicals and Metals,1.626716584735448,0.3880479696531926,31,170
7507,Nickel tubes and pipes,Undifferentiated product,Industrial Chemicals and Metals,1.6344090102463884,1.1219871493219662,29,56
7508,Other articles of nickel,Differentiated product,Industrial Chemicals and Metals,1.5631517801515369,1.2107856716829302,39,50
7601,Unwrought aluminum,Undifferentiated product,"Construction, Building, and Home Supplies",-1.1046500447137602,-0.6605775251096024,682,765
7602,"Waste or scrap, aluminium",Undifferentiated product,Industrial Chemicals and Metals,-0.6535694032437626,-0.7023576496892611,580,806
7604,Aluminum bars,Undifferentiated product,"Construction, Building, and Home Supplies",0.00147992419914022,-0.45409801997341886,425,510
7605,Aluminum wire,Undifferentiated product,Metalworking and Electrical Machinery and Parts,-0.5418933348347492,-0.5048960070242231,546,564
7606,Aluminum plates > 0.2 mm,Undifferentiated product,"Construction, Building, and Home Supplies",0.6386435353302966,-0.315534160108758,247,430
7607,Aluminum foil < 0.2 mm,Undifferentiated product,Metalworking and Electrical Machinery and Parts,0.7919755801736486,0.25376807367629656,207,206
7608,Aluminum tubes and pipes,Undifferentiated product,"Construction, Building, and Home Supplies",0.32738270263807223,-0.25325033193519897,342,395
7614,"Aluminum wire, not insulated",Differentiated product,"Construction, Building, and Home Supplies",-0.536867580732176,-0.5234503922716358,544,575
7615,Household articles of aluminum,Differentiated product,Textile and Home Goods,-0.6500277417623009,-0.36703238377017344,577,456
7616,Other articles of aluminum,Differentiated product,Metalworking and Electrical Machinery and Parts,0.45156555296934126,-0.1931313333281204,307,373
7801,Lead refined unwrought,Undifferentiated product,"Construction, Building, and Home Supplies",-1.4884747033581165,-0.7040543760567122,761,807
7901,Unwrought zinc,Undifferentiated product,Industrial Chemicals and Metals,-0.8831553493674918,-0.6361864134914453,633,737
7907,Other articles of zinc,Differentiated product,Metalworking and Electrical Machinery and Parts,0.33266292988877255,-0.2707849219142044,339,401
8001,Unwrought tin,Undifferentiated product,Industrial Chemicals and Metals,-1.1661841158927402,-0.6195193032578319,700,711
8101,Tungsten (wolfram),Undifferentiated product,Industrial Chemicals and Metals,0.9894219197367132,0.08014165729588132,138,254
8102,Molybdenum,Undifferentiated product,Industrial Chemicals and Metals,0.5883159583802942,0.738810440361091,262,109
8104,Magnesium,Undifferentiated product,Metalworking and Electrical Machinery and Parts,0.8836048522476178,1.0464360324452426,178,69
8105,Cobalt,Undifferentiated product,Industrial Chemicals and Metals,-1.5348772949378775,-0.6207549909354559,768,715
8108,Titanium,Undifferentiated product,Industrial Chemicals and Metals,0.6741830303349149,0.1488368346089271,238,238
8111,Manganese,Undifferentiated product,Industrial Chemicals and Metals,-0.6998396767959046,0.7175384116893949,590,111
8112,Other metals,Undifferentiated product,Industrial Chemicals and Metals,0.22934132144783864,-0.455641921849864,368,512
8201,Handtools for gardening,Differentiated product,Metalworking and Electrical Machinery and Parts,0.2339955389684947,-0.22339887475899084,366,383
8202,Handsaws,Differentiated product,Metalworking and Electrical Machinery and Parts,1.5946657699463869,2.2631440571381565,35,15
8203,"Pliers, pincers and other metal handtools",Differentiated product,Metalworking and Electrical Machinery and Parts,0.545301437211137,0.22213945768456564,277,218
8204,Wrenches,Differentiated product,Metalworking and Electrical Machinery and Parts,1.080073499399462,1.340341554281293,115,40
8205,Hand tools n.e.c.,Differentiated product,Metalworking and Electrical Machinery and Parts,1.05940192822595,1.1136729236192695,125,57
8207,Interchangeable tools for hand tools,Differentiated product,Metalworking and Electrical Machinery and Parts,1.5840915368025552,0.207831566160352,36,222
8208,Knives and blades for machines,Differentiated product,Metalworking and Electrical Machinery and Parts,1.5473039677483946,0.6750224928974807,43,121
8209,"Articles for utensils, of cermet",Differentiated product,Industrial Chemicals and Metals,2.079737231908083,1.4121205309311522,6,37
8211,Knife sets,Differentiated product,Metalworking and Electrical Machinery and Parts,0.6947114321167825,0.4858146904825989,230,153
8212,Razors,Differentiated product,"Construction, Building, and Home Supplies",-0.14565188156469314,-0.1232280393606796,455,342
8215,Cutlery,Differentiated product,Textile and Home Goods,0.05516582902224236,5.711473834850962,411,3
8301,Padlocks and locks,Differentiated product,Metalworking and Electrical Machinery and Parts,0.73318757829371906,0.3052372970755996,222,192
8302,"Base metal mountings, fittings and similar articles",Differentiated product,Metalworking and Electrical Machinery and Parts,0.597398440285603,0.06548391789912768,259,258
8303,Safes,Differentiated product,"Construction, Building, and Home Supplies",0.6517554742280207,-0.03914610427164688,243,292
8305,"Paper clips and similar office articles, of metal",Differentiated product,Electronic and Electrical Goods,0.02341920785951992,-0.5322002179344673,419,588
8306,"Ornaments, statuettes, etc. of metal",Differentiated product,Textile and Home Goods,-0.8687290355731673,-0.30785316321258877,629,426
8307,Flexible tubing of base metal,Differentiated product,Metalworking and Electrical Machinery and Parts,0.8582106198984222,0.500682545507388,187,148
8308,"Clasps, buckles etc. of metal",Differentiated product,Textile and Home Goods,0.3000158442351131,0.07926412102746024,346,255
8309,"Stoppers, caps and lids of metal",Differentiated product,"Construction, Building, and Home Supplies",-0.10645143605354115,-0.4459449779114151,444,508
8311,Wire etc. used for welding,Differentiated product,Metalworking and Electrical Machinery and Parts,0.28150429531613047,-0.3435368469683908,351,442
8402,Steam boilers,Differentiated product,"Construction, Building, and Home Supplies",-0.14380762780399753,-0.2982046812130162,454,421
8403,Central heating boilers,Differentiated product,"Construction, Building, and Home Supplies",0.38044533697855504,-0.17210449297208774,327,365
8404,Auxiliary parts for use with boilers,Differentiated product,Metalworking and Electrical Machinery and Parts,1.0696109984009046,0.30226209778690816,120,193
8405,Water gas generators,Differentiated product,Metalworking and Electrical Machinery and Parts,0.25008084249255025,-0.6347654444256076,357,734
8407,Spark-ignition reciprocating internal combustion piston engines,Differentiated product,Metalworking and Electrical Machinery and Parts,1.226862917649474,0.7514273377210866,95,105
8408,Compression-ignition internal combustion piston engines,Differentiated product,Metalworking and Electrical Machinery and Parts,1.2892148511259105,0.5765526110617514,83,136
8409,Parts suitable for use with spark-ignition engines,Differentiated product,Metalworking and Electrical Machinery and Parts,0.6771390073876036,0.04255488734803171,236,266
8410,"Hydraulic turbines, water wheels and regulators",Differentiated product,Metalworking and Electrical Machinery and Parts,0.22739420750451503,-0.12398947515551702,369,343
8411,Gas turbines,Differentiated product,Metalworking and Electrical Machinery and Parts,1.1463791306093123,0.23192532401733215,107,215
8412,Other engines and motors,Differentiated product,Metalworking and Electrical Machinery and Parts,0.8142563179430522,-0.4642825721371941,200,519
8413,Pumps for liquids,Differentiated product,Metalworking and Electrical Machinery and Parts,1.2723230951452773,0.6393352241012327,86,125
8414,"Pumps, compressors, fans, etc.",Differentiated product,Metalworking and Electrical Machinery and Parts,1.530448528207481,0.7679408140666393,46,104
8415,Air conditioners,Differentiated product,Metalworking and Electrical Machinery and Parts,0.4887819500576525,0.4275247455946449,292,160
8416,Furnace burners,Differentiated product,Metalworking and Electrical Machinery and Parts,1.3596239760138693,1.328420436987927,69,41
8417,Industrial furnaces,Differentiated product,"Construction, Building, and Home Supplies",1.0649291771006495,0.8740223402997452,122,91
8418,"Refrigerators, freezers",Differentiated product,Metalworking and Electrical Machinery and Parts,0.5200518176964684,-0.0838700243721208,283,319
8419,Equipment for temperature change of materials,Differentiated product,Metalworking and Electrical Machinery and Parts,1.459512936067511,0.2770505476392116,54,200
8420,"Calendering or other rolling machines, other than for metals or glass",Differentiated product,Metalworking and Electrical Machinery and Parts,2.1688897755628247,2.8237509717312617,4,10
8421,Centrifuges,Differentiated product,Metalworking and Electrical Machinery and Parts,0.9060109844328816,0.2558403623449928,168,205
8422,Dish washing machines,Differentiated product,Metalworking and Electrical Machinery and Parts,1.0420985560120228,0.6168359557970482,132,130
8423,Weighing machinery,Differentiated product,Metalworking and Electrical Machinery and Parts,0.8413415755978343,0.8800164939169066,191,90
8424,Sprays and powder dispersers,Differentiated product,Metalworking and Electrical Machinery and Parts,0.9744314021901458,0.1312469974637948,146,242
8425,Pulleys and winches,Differentiated product,Metalworking and Electrical Machinery and Parts,0.9910237906009468,0.8808516426307523,137,89
8426,Ships' derricks; cranes,Differentiated product,Metalworking and Electrical Machinery and Parts,0.6119563873226909,-0.29745793480691846,254,420
8427,Fork-lift trucks,Differentiated product,Metalworking and Electrical Machinery and Parts,1.6695449682477912,0.9820264935046584,22,74
8428,Other lifting machinery,Differentiated product,Metalworking and Electrical Machinery and Parts,1.1244826880960874,0.31675529232905864,108,190
8429,"Self-propelled bulldozers, excavators and road rollers",Differentiated product,Metalworking and Electrical Machinery and Parts,0.07794201730195333,-0.46471834004657936,406,521
8430,"Other moving, excavating or boring machinery",Differentiated product,Metalworking and Electrical Machinery and Parts,-0.2686131114617851,-0.5520696166491355,487,619
8432,Machinery for soil preparation or cultivation,Differentiated product,Agriculture,0.5379823781551227,-0.2195167666688586,279,379
8433,Harvesting or agricultural machinery,Differentiated product,Metalworking and Electrical Machinery and Parts,0.8756410315562879,0.06112434425263471,182,259
8434,Dairy machinery,Differentiated product,Metalworking and Electrical Machinery and Parts,0.4518667775206117,-0.26633855042722815,306,399
8436,Other agricultural machinery,Differentiated product,"Construction, Building, and Home Supplies",0.8561897572019699,0.250047454097074,188,208
8437,Machinery for processing grain,Differentiated product,"Construction, Building, and Home Supplies",0.11733907404395552,-0.511149790601899,399,566
8438,Machinery for the industrial preparation of food or drink,Differentiated product,"Construction, Building, and Home Supplies",0.5481026047176517,-0.00744303476785806,276,281
8439,Machinery for making paper,Differentiated product,Metalworking and Electrical Machinery and Parts,1.5601506170725203,1.507443555919869,40,31
8440,Bookbinding machinery,Differentiated product,Metalworking and Electrical Machinery and Parts,1.002964757979424,0.5003351577684715,134,149
8441,Other machinery for making paper,Differentiated product,Metalworking and Electrical Machinery and Parts,1.184755917749124,1.0769619539144075,101,62
8442,Machinery for making printing components,Differentiated product,Metalworking and Electrical Machinery and Parts,0.7735796516235792,0.05285995713072964,213,264
8443,Printers and copiers,Differentiated product,Electronic and Electrical Goods,1.06129180682393,0.4253931283028364,124,162
8445,Machines for preparing textile fibers,Differentiated product,Metalworking and Electrical Machinery and Parts,0.9365287529347752,0.28971239938801197,159,196
8446,Looms,Differentiated product,Textile and Home Goods,0.8439813662980652,1.288228735426414,190,44
8447,Knitting machines,Differentiated product,Textile and Home Goods,1.2072201800199158,2.158670929563408,97,16
8448,Auxiliary machinery for use with knitting and textile machines,Differentiated product,Metalworking and Electrical Machinery and Parts,1.0688868256446955,0.6323117846618108,121,127
8450,Household- or laundry-type washing machines,Differentiated product,"Construction, Building, and Home Supplies",0.378800631231266,0.17426054332354257,328,231
8451,Machinery for processing fabrics,Differentiated product,Metalworking and Electrical Machinery and Parts,0.8112745916081638,0.42625378370617095,202,161
8452,Sewing machines,Differentiated product,Textile and Home Goods,0.39862492017093176,0.19265343032899035,322,226
8454,Machines used in metallurgy,Differentiated product,Metalworking and Electrical Machinery and Parts,1.336051114022602,0.9285248668839062,76,82
8455,Metal-rolling mills,Differentiated product,Metalworking and Electrical Machinery and Parts,1.2493349961661755,0.6596221986327356,92,123
8456,Machines for working materials by laser and similar means,Differentiated product,Industrial Chemicals and Metals,1.9692798486087135,3.2950287470949755,9,9
8457,Machining centers for working metal,Differentiated product,Metalworking and Electrical Machinery and Parts,2.230881682577812,4.131739098714866,2,6
8458,Lathes for removing metal,Differentiated product,Metalworking and Electrical Machinery and Parts,1.5705575375819685,1.8550232074129944,38,21
8459,Machine tools for drilling by removing metal,Differentiated product,Metalworking and Electrical Machinery and Parts,0.41849687642226063,-0.4853501645602743,319,543
8460,Machines with grinding stones for finishing metal,Differentiated product,Metalworking and Electrical Machinery and Parts,1.4040409810644063,0.9366096094188,60,81
8461,Other machine tools for planing and cutting metals,Differentiated product,Metalworking and Electrical Machinery and Parts,1.6432871037715568,2.282743596882875,28,14
8462,Machine tools for molding and forging metals,Differentiated product,Metalworking and Electrical Machinery and Parts,1.404010933962074,0.4904981444773616,61,151
8463,"Other machine tools for working metal, without removal",Differentiated product,Metalworking and Electrical Machinery and Parts,0.8903079043681608,0.2604736574398516,176,204
8464,Machine tools for working stone,Differentiated product,Metalworking and Electrical Machinery and Parts,1.3349757383828231,1.3137002264371336,77,42
8465,Machine tools for working wood,Differentiated product,Metalworking and Electrical Machinery and Parts,1.0455869834495726,1.152560230742827,130,54
8466,Parts and accessories for metal working machines,Differentiated product,Metalworking and Electrical Machinery and Parts,1.451004064809571,0.5736096353586324,55,137
8467,"Tools for hand working, pneumatic, hydraulic motors",Differentiated product,Metalworking and Electrical Machinery and Parts,1.2608013732410397,0.894724401983697,90,88
8468,Machinery for soldering,Differentiated product,Metalworking and Electrical Machinery and Parts,0.7209244256076834,-0.01564658273004559,226,285
8470,"Cash registers, calculators, etc.",Differentiated product,Electronic and Electrical Goods,0.4751091655589219,0.46473366259138627,296,155
8471,Computers,Differentiated product,Electronic and Electrical Goods,1.0544007578510992,0.89940278387141,129,87
8472,Other office machines,Differentiated product,Metalworking and Electrical Machinery and Parts,0.9694412535520208,0.78797398097861,148,100
8473,Parts and accessories for office machines,Differentiated product,Electronic and Electrical Goods,1.445274098395219,1.005256373765821,57,72
8474,Machinery for working minerals,Differentiated product,"Construction, Building, and Home Supplies",-0.2575075890054988,-0.6003252558610073,484,681
8475,Machines for assembling electric lamps,Differentiated product,Metalworking and Electrical Machinery and Parts,1.6338339523760768,0.6486546669911166,30,124
8476,Automatic goods-vending machines,Differentiated product,Electronic and Electrical Goods,0.9455700320789028,0.03778778464235893,153,268
8477,Machinery for working rubber or plastics,Differentiated product,Metalworking and Electrical Machinery and Parts,1.6906565174982138,1.4933833549162971,18,32
8478,Machinery for preparing tobacco,Differentiated product,Metalworking and Electrical Machinery and Parts,-0.24046016551309063,-0.47331477785602194,479,530
8479,Machines n.e.c.,Differentiated product,Electronic and Electrical Goods,2.04224072120117,1.5963662558082148,7,26
8480,Molding boxes for metal foundry,Differentiated product,Metalworking and Electrical Machinery and Parts,1.50899530441654,1.5674945706569037,49,28
8481,Appliances for thermostatically controlled valves,Differentiated product,Metalworking and Electrical Machinery and Parts,1.2622933985879077,0.46055380639866744,88,156
8482,Ball or roller bearings,Differentiated product,Metalworking and Electrical Machinery and Parts,1.0915907329685468,0.15393608183479882,113,237
8483,Transmission shafts,Differentiated product,Metalworking and Electrical Machinery and Parts,1.529322305145625,0.7342185246836509,47,110
8484,Gaskets and similar joints of metal sheeting,Differentiated product,Metalworking and Electrical Machinery and Parts,1.1637308292153512,0.355553691974541,104,180
8485,"Machinery parts, not containing electrical features, n.e.c.",Differentiated product,Metalworking and Electrical Machinery and Parts,1.3453678088728556,0.03466533172583198,72,270
8501,Electric motors and generators,Differentiated product,Metalworking and Electrical Machinery and Parts,0.893773086381204,0.0131674956863113,173,275
8502,Electric generating sets and rotary converters,Differentiated product,Metalworking and Electrical Machinery and Parts,0.22177777097793633,-0.523085550508471,373,574
8504,Electrical transformers,Differentiated product,Electronic and Electrical Goods,0.8408947721367218,0.02711831867629454,192,272
8505,Electromagnets,Differentiated product,Electronic and Electrical Goods,1.4240814901337793,1.0947488930368794,58,60
8506,Primary cells and primary batteries,Differentiated product,Electronic and Electrical Goods,0.630369051332065,-0.02574640339419861,249,288
8507,Batteries,Differentiated product,Electronic and Electrical Goods,1.6069084517179,1.2916270356489004,33,43
8508,Vacuum cleaners,Differentiated product,Electronic and Electrical Goods,1.3044156768424635,1.5418674409761013,81,29
8509,Electromechanical domestic appliances,Differentiated product,Electronic and Electrical Goods,0.6422415912017706,0.2821670513315702,245,197
8510,Electric shavers and hair clippers,Differentiated product,Metalworking and Electrical Machinery and Parts,0.8968922667111313,2.022342868246622,172,19
8511,Electrical ignition equipment,Differentiated product,Metalworking and Electrical Machinery and Parts,0.9371975310728212,0.5538379721360285,158,142
8512,Electrical lighting equipment used for motor vehicles,Differentiated product,Metalworking and Electrical Machinery and Parts,0.7893885857863902,-0.0258384969538988,208,289
8513,Portable electric lamps,Differentiated product,Metalworking and Electrical Machinery and Parts,-0.09892595667317444,7.409544797587546,442,2
8514,Industrial electric furnaces,Differentiated product,Metalworking and Electrical Machinery and Parts,1.2143472740247352,0.6386941153868662,96,126
8515,Electric soldering machines,Differentiated product,Metalworking and Electrical Machinery and Parts,1.650031230131244,0.9549521229862598,27,79
8516,Electric heaters,Differentiated product,"Construction, Building, and Home Supplies",0.46246748814818706,-0.06682137331496547,301,311
8517,Telephones,Differentiated product,Electronic and Electrical Goods,0.9583631633686146,0.2292138733616088,149,216
8518,Microphones,Differentiated product,Electronic and Electrical Goods,0.6185398377532051,0.19583825366195531,251,225
8519,Sound reproducing apparatus,Differentiated product,Electronic and Electrical Goods,0.7630341912158779,0.42812969016193414,215,159
8521,Video recording apparatus,Differentiated product,Electronic and Electrical Goods,0.909528118023506,0.24683536103334183,166,212
8522,Parts and accessories for video or sound equipment,Differentiated product,Electronic and Electrical Goods,1.261638178876802,1.1998553649723662,89,52
8523,Sound storage media,Differentiated product,Electronic and Electrical Goods,1.538071322854573,0.8335246991559189,45,96
8524,"Tapes, cassettes, records and compact disks",Differentiated product,Electronic and Electrical Goods,-0.9521741937575294,-0.6390225203269363,643,741
8525,"Transmission apparatus for radio, telephone and TV",Differentiated product,Electronic and Electrical Goods,0.7545457489137953,0.3453336298241694,217,184
8526,Radar,Differentiated product,Electronic and Electrical Goods,0.9449896388700108,0.247253346530569,155,211
8527,Reception apparatus for radio broadcasting,Differentiated product,Electronic and Electrical Goods,0.9799116104871176,1.2530264927803851,141,46
8528,Monitors and projectors,Differentiated product,Electronic and Electrical Goods,0.18623202478021875,-0.14227028641847328,382,353
8529,"Parts of radios, telephones, and T.V.s",Differentiated product,Electronic and Electrical Goods,0.530434562238658,0.40146587031441433,280,168
8530,Electric signal and traffic controls,Differentiated product,Metalworking and Electrical Machinery and Parts,0.9228451130219556,-0.11317559687013194,164,332
8531,Electric sound or visual signaling apparatus,Differentiated product,Electronic and Electrical Goods,0.7258999920166382,0.05299962094616878,225,263
8532,Electrical capacitors,Differentiated product,Electronic and Electrical Goods,0.7449602021074694,0.17840386330230512,219,229
8534,Electronic printed circuits,Differentiated product,Electronic and Electrical Goods,0.8986017967600709,0.7871470365332371,170,101
8535,Electrical apparatus for > 1k volts,Differentiated product,Metalworking and Electrical Machinery and Parts,0.945427804948196,0.16597359462752467,154,234
8536,Electrical apparatus for < 1k volts,Differentiated product,Electronic and Electrical Goods,0.8602238001630859,-0.06793223599298023,185,312
8537,Electrical boards,Differentiated product,Electronic and Electrical Goods,0.629751759662227,-0.0662850878442816,250,310
8538,Parts for electrical apparatus,Differentiated product,Electronic and Electrical Goods,1.0826061008304364,0.17097093301292285,114,232
8539,Electrical filament,Differentiated product,Metalworking and Electrical Machinery and Parts,0.8021991722048157,0.19135681931705867,204,227
8540,"Thermionic, cold cathode or photocathode tubes",Differentiated product,Industrial Chemicals and Metals,1.502247699699711,0.97768465429256,51,76
8541,Semiconductor devices,Differentiated product,Electronic and Electrical Goods,0.4755592164695157,0.42212771280232375,294,163
8542,Electronic integrated circuits,Differentiated product,Electronic and Electrical Goods,1.5594039982124763,0.907992033270688,41,85
8543,Electrical machines with individual functions n.e.c.,Differentiated product,Electronic and Electrical Goods,1.468214993498004,1.0967191425119396,53,59
8544,Insulated electrical wire,Differentiated product,"Construction, Building, and Home Supplies",-0.4744024336509805,-0.5600525981917318,533,636
8545,Carbon articles for eletrical purposes,Differentiated product,Metalworking and Electrical Machinery and Parts,0.6450953227635758,0.6987411257818269,244,114
8546,Electrical insulators of any material,Differentiated product,Metalworking and Electrical Machinery and Parts,0.783743926684403,0.23322122552190488,211,214
8547,Insulating fittings for electrical machines,Differentiated product,Metalworking and Electrical Machinery and Parts,1.124395039900613,0.5478777099483837,109,144
8548,Waste and scrap of batteries,Differentiated product,Electronic and Electrical Goods,-0.0982339670231598,-0.29190331353389215,441,415
8602,Other rail locomotives,Differentiated product,Metalworking and Electrical Machinery and Parts,0.0520338891540399,-0.22225897111019216,412,382
